IC1=CC=CC=C1CBr,0.5,0.5,0,0,0,0.975361
IC1=CC=CC=C1CBr,0.333333,0.666667,0,0,0,0.986803
IC1=CC=CC=C1CBr,0,1,0,0,0,0.996565
C=CCCC1=CC=CC=C1,1,0,0,0,0,0.751238
C=CCCC1=CC=CC=C1,0.980392,0.019608,0,0,0,0.853199
C=CCCC1=CC=CC=C1,0.952381,0.047619,0,0,0,0.943728
C=CCCC1=CC=CC=C1,0.833333,0.166667,0,0,0,0.993268
C=CCCC1=CC=CC=C1,0.75,0.25,0,0,0,1
C=CCCC1=CC=CC=C1,0.5,0.5,0,0,0,1
C=CCCC1=CC=CC=C1,0.333333,0.666667,0,0,0,1
C=CCCC1=CC=CC=C1,0,1,0,0,0,1
C1(C2=NC=CC=C2)=NC=CC=C1,1,0,0,0,0,0.02163
C1(C2=NC=CC=C2)=NC=CC=C1,0.980392,0.019608,0,0,0,0.021106
C1(C2=NC=CC=C2)=NC=CC=C1,0.952381,0.047619,0,0,0,0.0139
C1(C2=NC=CC=C2)=NC=CC=C1,0.833333,0.166667,0,0,0,0.095698
C1(C2=NC=CC=C2)=NC=CC=C1,0,1,0,0,0,0.195486
BrC1=CC=C(C2=CC=C(Br)C=C2)C=C1,1,0,0,0,0,0.647368
BrC1=CC=C(C2=CC=C(Br)C=C2)C=C1,0.980392,0.019608,0,0,0,0.677778
BrC1=CC=C(C2=CC=C(Br)C=C2)C=C1,0.952381,0.047619,0,0,0,0.779737
BrC1=CC=C(C2=CC=C(Br)C=C2)C=C1,0.833333,0.166667,0,0,0,0.917791
BrC1=CC=C(C2=CC=C(Br)C=C2)C=C1,0.75,0.25,0,0,0,0.963468
BrC1=CC=C(C2=CC=C(Br)C=C2)C=C1,0,1,0,0,0,0.986306
C12=CC=C3C=CC=NC3=C1N=CC=C2,1,0,0,0,0,0
C12=CC=C3C=CC=NC3=C1N=CC=C2,0.980392,0.019608,0,0,0,0
C12=CC=C3C=CC=NC3=C1N=CC=C2,0.952381,0.047619,0,0,0,0
C12=CC=C3C=CC=NC3=C1N=CC=C2,0.833333,0.166667,0,0,0,0.020065
